"County FIPS","County Name","Year","Household Type","Age Group","Total Households","Data Type"
"17","Cheyenne County","2038","All Households","Age 65+","265","Estimate"
"17","Cheyenne County","2039","All Households","Age 65+","263","Estimate"
"17","Cheyenne County","2040","All Households","Age 65+","262","Estimate"
"17","Cheyenne County","2041","All Households","Age 65+","261","Estimate"
"17","Cheyenne County","2042","All Households","Age 65+","257","Estimate"
"17","Cheyenne County","2043","All Households","Age 65+","259","Estimate"
"17","Cheyenne County","2044","All Households","Age 65+","258","Estimate"
"17","Cheyenne County","2045","All Households","Age 65+","259","Estimate"
"17","Cheyenne County","2046","All Households","Age 65+","259","Estimate"
"17","Cheyenne County","2047","All Households","Age 65+","261","Estimate"
"17","Cheyenne County","2048","All Households","Age 65+","263","Estimate"
"17","Cheyenne County","2049","All Households","Age 65+","262","Estimate"
"17","Cheyenne County","2050","All Households","Age 65+","265","Estimate"
"19","Clear Creek County","2010","All Households","Age 65+","727","Estimate"
"19","Clear Creek County","2011","All Households","Age 65+","774","Estimate"
"19","Clear Creek County","2012","All Households","Age 65+","845","Estimate"
"19","Clear Creek County","2013","All Households","Age 65+","922","Estimate"
"19","Clear Creek County","2014","All Households","Age 65+","987","Estimate"
"19","Clear Creek County","2015","All Households","Age 65+","1,041","Estimate"
"19","Clear Creek County","2016","All Households","Age 65+","1,089","Estimate"
"19","Clear Creek County","2017","All Households","Age 65+","1,168","Estimate"
"19","Clear Creek County","2018","All Households","Age 65+","1,198","Estimate"
"19","Clear Creek County","2019","All Households","Age 65+","1,251","Estimate"
"19","Clear Creek County","2020","All Households","Age 65+","1,322","Estimate"
"19","Clear Creek County","2021","All Households","Age 65+","1,373","Estimate"
"19","Clear Creek County","2022","All Households","Age 65+","1,435","Estimate"
"19","Clear Creek County","2023","All Households","Age 65+","1,503","Estimate"
"19","Clear Creek County","2024","All Households","Age 65+","1,546","Estimate"
"19","Clear Creek County","2025","All Households","Age 65+","1,565","Estimate"
"19","Clear Creek County","2026","All Households","Age 65+","1,552","Estimate"
"19","Clear Creek County","2027","All Households","Age 65+","1,564","Estimate"
"19","Clear Creek County","2028","All Households","Age 65+","1,564","Estimate"
"19","Clear Creek County","2029","All Households","Age 65+","1,563","Estimate"
"19","Clear Creek County","2030","All Households","Age 65+","1,567","Estimate"
"19","Clear Creek County","2031","All Households","Age 65+","1,552","Estimate"
"19","Clear Creek County","2032","All Households","Age 65+","1,536","Estimate"
"19","Clear Creek County","2033","All Households","Age 65+","1,520","Estimate"
"19","Clear Creek County","2034","All Households","Age 65+","1,511","Estimate"
"19","Clear Creek County","2035","All Households","Age 65+","1,511","Estimate"
"19","Clear Creek County","2036","All Households","Age 65+","1,500","Estimate"
"19","Clear Creek County","2037","All Households","Age 65+","1,475","Estimate"
"19","Clear Creek County","2038","All Households","Age 65+","1,455","Estimate"
"19","Clear Creek County","2039","All Households","Age 65+","1,434","Estimate"
"19","Clear Creek County","2040","All Households","Age 65+","1,424","Estimate"
"19","Clear Creek County","2041","All Households","Age 65+","1,410","Estimate"
"19","Clear Creek County","2042","All Households","Age 65+","1,399","Estimate"
"19","Clear Creek County","2043","All Households","Age 65+","1,400","Estimate"
"19","Clear Creek County","2044","All Households","Age 65+","1,401","Estimate"
"19","Clear Creek County","2045","All Households","Age 65+","1,419","Estimate"
"19","Clear Creek County","2046","All Households","Age 65+","1,422","Estimate"
"19","Clear Creek County","2047","All Households","Age 65+","1,434","Estimate"
"19","Clear Creek County","2048","All Households","Age 65+","1,426","Estimate"
"19","Clear Creek County","2049","All Households","Age 65+","1,420","Estimate"
"19","Clear Creek County","2050","All Households","Age 65+","1,438","Estimate"
"21","Conejos County","2010","All Households","Age 65+","782","Estimate"
"21","Conejos County","2011","All Households","Age 65+","858","Estimate"
"21","Conejos County","2012","All Households","Age 65+","881","Estimate"
"21","Conejos County","2013","All Households","Age 65+","894","Estimate"
"21","Conejos County","2014","All Households","Age 65+","908","Estimate"
"21","Conejos County","2015","All Households","Age 65+","938","Estimate"
"21","Conejos County","2016","All Households","Age 65+","957","Estimate"
"21","Conejos County","2017","All Households","Age 65+","978","Estimate"
"21","Conejos County","2018","All Households","Age 65+","984","Estimate"
"21","Conejos County","2019","All Households","Age 65+","999","Estimate"
"21","Conejos County","2020","All Households","Age 65+","1,028","Estimate"
"21","Conejos County","2021","All Households","Age 65+","1,049","Estimate"
"21","Conejos County","2022","All Households","Age 65+","1,063","Estimate"
"21","Conejos County","2023","All Households","Age 65+","1,085","Estimate"
"21","Conejos County","2024","All Households","Age 65+","1,098","Estimate"
"21","Conejos County","2025","All Households","Age 65+","1,125","Estimate"
"21","Conejos County","2026","All Households","Age 65+","1,135","Estimate"
"21","Conejos County","2027","All Households","Age 65+","1,140","Estimate"
"21","Conejos County","2028","All Households","Age 65+","1,148","Estimate"
"21","Conejos County","2029","All Households","Age 65+","1,152","Estimate"
"21","Conejos County","2030","All Households","Age 65+","1,149","Estimate"
"21","Conejos County","2031","All Households","Age 65+","1,138","Estimate"
"21","Conejos County","2032","All Households","Age 65+","1,130","Estimate"
"21","Conejos County","2033","All Households","Age 65+","1,115","Estimate"
"21","Conejos County","2034","All Households","Age 65+","1,112","Estimate"
"21","Conejos County","2035","All Households","Age 65+","1,098","Estimate"
"21","Conejos County","2036","All Households","Age 65+","1,081","Estimate"
"21","Conejos County","2037","All Households","Age 65+","1,061","Estimate"
"21","Conejos County","2038","All Households","Age 65+","1,048","Estimate"
"21","Conejos County","2039","All Households","Age 65+","1,035","Estimate"
"21","Conejos County","2040","All Households","Age 65+","1,026","Estimate"
"21","Conejos County","2041","All Households","Age 65+","1,017","Estimate"
"21","Conejos County","2042","All Households","Age 65+","1,014","Estimate"
"21","Conejos County","2043","All Households","Age 65+","1,011","Estimate"
"21","Conejos County","2044","All Households","Age 65+","1,013","Estimate"
"21","Conejos County","2045","All Households","Age 65+","1,011","Estimate"
"21","Conejos County","2046","All Households","Age 65+","1,019","Estimate"
"21","Conejos County","2047","All Households","Age 65+","1,029","Estimate"
"21","Conejos County","2048","All Households","Age 65+","1,042","Estimate"
"21","Conejos County","2049","All Households","Age 65+","1,048","Estimate"
"21","Conejos County","2050","All Households","Age 65+","1,054","Estimate"
"23","Costilla County","2010","All Households","Age 65+","474","Estimate"
"23","Costilla County","2011","All Households","Age 65+","548","Estimate"
"23","Costilla County","2012","All Households","Age 65+","577","Estimate"
"23","Costilla County","2013","All Households","Age 65+","605","Estimate"
"23","Costilla County","2014","All Households","Age 65+","624","Estimate"
"23","Costilla County","2015","All Households","Age 65+","645","Estimate"
"23","Costilla County","2016","All Households","Age 65+","644","Estimate"
"23","Costilla County","2017","All Households","Age 65+","649","Estimate"
"23","Costilla County","2018","All Households","Age 65+","653","Estimate"
"23","Costilla County","2019","All Households","Age 65+","647","Estimate"
"23","Costilla County","2020","All Households","Age 65+","660","Estimate"
"23","Costilla County","2021","All Households","Age 65+","684","Estimate"
"23","Costilla County","2022","All Households","Age 65+","705","Estimate"
"23","Costilla County","2023","All Households","Age 65+","729","Estimate"
"23","Costilla County","2024","All Households","Age 65+","739","Estimate"
"23","Costilla County","2025","All Households","Age 65+","753","Estimate"
"23","Costilla County","2026","All Households","Age 65+","762","Estimate"
"23","Costilla County","2027","All Households","Age 65+","764","Estimate"
"23","Costilla County","2028","All Households","Age 65+","769","Estimate"
"23","Costilla County","2029","All Households","Age 65+","775","Estimate"
"23","Costilla County","2030","All Households","Age 65+","776","Estimate"
"23","Costilla County","2031","All Households","Age 65+","765","Estimate"
"23","Costilla County","2032","All Households","Age 65+","763","Estimate"
"23","Costilla County","2033","All Households","Age 65+","763","Estimate"
"23","Costilla County","2034","All Households","Age 65+","760","Estimate"
"23","Costilla County","2035","All Households","Age 65+","752","Estimate"
"23","Costilla County","2036","All Households","Age 65+","746","Estimate"
"23","Costilla County","2037","All Households","Age 65+","734","Estimate"
"23","Costilla County","2038","All Households","Age 65+","725","Estimate"
"23","Costilla County","2039","All Households","Age 65+","712","Estimate"
"23","Costilla County","2040","All Households","Age 65+","701","Estimate"
"23","Costilla County","2041","All Households","Age 65+","690","Estimate"
"23","Costilla County","2042","All Households","Age 65+","679","Estimate"
"23","Costilla County","2043","All Households","Age 65+","671","Estimate"
"23","Costilla County","2044","All Households","Age 65+","660","Estimate"
"23","Costilla County","2045","All Households","Age 65+","654","Estimate"
"23","Costilla County","2046","All Households","Age 65+","648","Estimate"
"23","Costilla County","2047","All Households","Age 65+","635","Estimate"
"23","Costilla County","2048","All Households","Age 65+","627","Estimate"
"23","Costilla County","2049","All Households","Age 65+","616","Estimate"
"23","Costilla County","2050","All Households","Age 65+","613","Estimate"
"25","Crowley County","2010","All Households","Age 65+","372","Estimate"
"25","Crowley County","2011","All Households","Age 65+","405","Estimate"
"25","Crowley County","2012","All Households","Age 65+","442","Estimate"
"25","Crowley County","2013","All Households","Age 65+","461","Estimate"
"25","Crowley County","2014","All Households","Age 65+","444","Estimate"
"25","Crowley County","2015","All Households","Age 65+","455","Estimate"
"25","Crowley County","2016","All Households","Age 65+","477","Estimate"
"25","Crowley County","2017","All Households","Age 65+","459","Estimate"
"25","Crowley County","2018","All Households","Age 65+","456","Estimate"
"25","Crowley County","2019","All Households","Age 65+","471","Estimate"
"25","Crowley County","2020","All Households","Age 65+","436","Estimate"
"25","Crowley County","2021","All Households","Age 65+","417","Estimate"
"25","Crowley County","2022","All Households","Age 65+","408","Estimate"
"25","Crowley County","2023","All Households","Age 65+","417","Estimate"
"25","Crowley County","2024","All Households","Age 65+","433","Estimate"
"25","Crowley County","2025","All Households","Age 65+","501","Estimate"
"25","Crowley County","2026","All Households","Age 65+","496","Estimate"
"25","Crowley County","2027","All Households","Age 65+","496","Estimate"
"25","Crowley County","2028","All Households","Age 65+","519","Estimate"
"25","Crowley County","2029","All Households","Age 65+","520","Estimate"
"25","Crowley County","2030","All Households","Age 65+","540","Estimate"
"25","Crowley County","2031","All Households","Age 65+","546","Estimate"
"25","Crowley County","2032","All Households","Age 65+","534","Estimate"
"25","Crowley County","2033","All Households","Age 65+","535","Estimate"
"25","Crowley County","2034","All Households","Age 65+","534","Estimate"
"25","Crowley County","2035","All Households","Age 65+","537","Estimate"
"25","Crowley County","2036","All Households","Age 65+","542","Estimate"
"25","Crowley County","2037","All Households","Age 65+","541","Estimate"
"25","Crowley County","2038","All Households","Age 65+","549","Estimate"
"25","Crowley County","2039","All Households","Age 65+","561","Estimate"
"25","Crowley County","2040","All Households","Age 65+","560","Estimate"
"25","Crowley County","2041","All Households","Age 65+","565","Estimate"
